Employee ID;Age;Gender;Years at Company;Job Role;Monthly Income;Work-Life Balance;Job Satisfaction;Performance Rating;Number of Promotions;Overtime;Distance from Home;Education Level;Marital Status;Number of Dependents;Job Level;Company Size;Company Tenure;Remote Work;Leadership Opportunities;Innovation Opportunities;Company Reputation;Employee Recognition;Attrition
70968;50;1;10;0;4638;0;1;1;0;0;91;0;1;6;2;2;50;0;0;0;2;0;Stayed
16513;33;1;18;3;8550;2;2;1;0;0;4;2;0;0;2;2;80;1;0;0;0;2;Stayed
12874;45;0;19;2;8614;2;1;1;0;0;82;1;1;2;1;2;93;1;0;0;0;1;Stayed
31287;32;1;15;3;8228;0;1;1;1;0;50;2;0;6;2;0;68;1;0;0;2;2;Stayed
67358;24;1;6;4;5720;2;1;2;0;1;55;0;1;0;1;0;58;0;0;0;2;0;Stayed
16290;46;1;25;1;5803;0;1;3;0;0;16;0;1;1;0;2;34;0;0;0;1;0;Left
14202;18;1;6;3;8074;2;3;1;0;0;46;3;1;2;1;0;27;0;1;0;2;1;Stayed
69343;29;1;6;3;8176;1;1;1;3;1;59;1;2;0;2;1;84;0;0;0;0;2;Left
47660;32;0;19;4;6010;3;3;1;1;0;91;0;1;0;0;0;28;0;0;0;3;0;Stayed
12283;24;0;12;2;7733;2;1;1;0;1;34;1;1;2;0;0;26;0;0;1;2;1;Left
5718;58;1;13;4;9040;3;1;2;0;0;24;1;2;0;2;2;16;0;0;0;2;0;Stayed
65597;30;0;8;0;5502;3;3;1;0;0;49;1;0;0;0;0;62;0;0;0;0;2;Left
16082;29;0;10;2;9043;1;1;2;2;1;2;2;1;0;1;2;61;0;0;0;2;0;Left
49428;49;0;40;2;6946;3;1;3;0;1;22;1;1;3;0;0;85;0;0;0;1;2;Left
2670;58;1;41;3;9521;1;2;1;1;1;4;2;1;0;0;2;83;0;0;0;1;0;Left
30567;48;0;28;1;6330;2;1;1;0;1;70;1;1;2;2;2;64;0;0;1;2;1;Stayed
20114;18;0;5;2;7241;0;1;1;0;0;4;1;2;1;1;0;6;0;0;0;2;1;Stayed
27978;48;0;17;1;5815;0;1;2;3;0;53;4;1;0;1;0;18;1;0;0;2;3;Stayed
66392;45;1;11;0;4073;0;2;3;0;1;72;3;2;0;0;0;55;0;0;0;2;2;Left
72823;39;1;19;0;4558;3;2;1;0;0;85;0;0;0;1;1;63;0;0;1;2;1;Stayed
43200;58;1;2;0;5799;3;1;1;1;1;33;1;1;2;1;0;19;0;0;0;2;0;Left
45460;37;0;19;1;6446;1;2;1;2;0;94;2;0;1;0;2;27;0;0;1;2;2;Left
3135;18;1;4;3;9796;1;1;1;0;0;33;0;1;1;0;1;59;1;0;0;2;0;Stayed
48944;41;1;8;1;6149;2;1;1;2;0;79;2;0;2;2;0;11;0;0;0;0;0;Left
4839;29;1;13;4;4577;1;1;1;1;0;7;2;1;1;1;2;20;0;0;0;2;1;Stayed
4371;29;1;19;0;5871;3;0;1;0;1;36;2;1;6;0;1;33;0;1;0;3;2;Stayed
6126;22;1;11;2;8013;2;1;2;1;0;12;3;1;1;1;0;38;1;0;0;2;1;Stayed
27257;52;0;13;4;6868;2;1;0;0;1;59;2;2;5;0;0;83;0;0;0;0;1;Stayed
43561;34;0;25;0;4233;1;0;1;1;0;19;2;2;4;0;1;52;1;0;0;2;1;Left
32021;41;0;1;4;9572;0;3;1;0;0;42;4;1;0;0;0;43;0;0;0;2;0;Left
19692;19;1;10;2;7626;0;1;3;2;0;94;0;1;0;1;0;49;0;0;0;2;2;Left
20749;44;0;24;1;5821;3;1;1;1;1;88;0;1;1;2;0;52;0;0;0;2;0;Stayed
32260;49;1;20;1;5670;2;1;2;0;1;9;1;1;5;1;0;35;0;0;0;2;0;Stayed
43587;18;0;6;3;10053;0;1;1;0;1;72;2;0;2;1;1;15;0;0;0;2;0;Left
26805;40;1;10;3;10375;3;1;1;1;1;56;1;0;0;1;0;80;0;0;0;2;2;Stayed
5152;24;1;9;2;9446;3;0;2;0;1;55;3;0;3;0;0;50;0;0;1;2;2;Left
72658;22;0;5;0;5045;0;1;1;0;0;63;2;0;1;0;2;63;0;0;1;2;2;Left
67638;22;1;13;0;4932;3;1;1;0;0;29;3;1;2;0;0;53;0;0;1;2;1;Left
16776;20;1;6;1;5895;2;1;1;1;0;83;0;1;1;1;0;24;0;0;0;2;1;Stayed
39600;36;1;10;0;5015;2;0;1;0;0;37;1;0;1;0;2;31;0;0;0;2;2;Left
64587;28;1;5;2;7657;0;2;3;0;0;37;2;1;0;0;1;50;0;0;0;2;2;Left
19929;27;0;14;3;8104;2;1;3;2;0;45;0;0;0;2;2;89;0;0;0;0;0;Left
16203;59;0;36;0;3089;2;1;3;0;0;39;1;1;1;1;0;63;0;0;0;1;2;Left
57704;57;0;5;0;4695;2;1;1;0;1;43;1;0;1;0;0;75;0;0;1;0;2;Left
59669;49;0;19;4;9978;2;1;1;0;1;52;2;1;3;0;1;37;0;0;0;2;1;Left
39866;31;1;12;3;9217;2;2;0;2;0;75;0;1;0;2;2;80;0;0;0;2;0;Stayed
14782;43;0;6;3;6985;3;0;1;0;0;72;3;1;2;2;0;28;0;0;1;2;0;Stayed
72254;24;1;16;0;4637;2;1;1;2;1;25;0;2;4;0;0;40;0;0;0;3;1;Stayed
68548;49;0;7;3;6675;2;0;1;2;0;87;2;2;0;1;1;57;0;0;0;0;0;Stayed
60292;40;0;5;1;5990;3;1;1;1;1;7;0;1;5;0;1;21;1;0;0;0;0;Stayed
58119;58;1;23;2;8416;0;1;2;1;0;63;3;0;0;0;1;63;0;0;0;2;1;Left
19572;29;0;5;0;3203;1;1;1;0;1;4;1;1;3;1;0;14;0;0;0;3;0;Left
46659;25;1;12;2;6412;2;1;2;0;0;13;3;1;1;0;0;48;0;0;0;1;0;Stayed
70233;22;1;9;2;8592;3;1;2;0;1;83;0;1;6;1;0;25;0;0;0;2;0;Left
34953;37;1;7;0;4074;0;2;1;1;0;21;1;1;2;1;2;26;0;0;0;2;0;Stayed
3488;51;0;37;4;10306;0;1;1;2;1;80;4;1;2;1;0;101;0;0;0;2;1;Stayed
55098;51;1;23;3;12723;3;3;3;0;0;31;0;1;4;1;1;62;1;0;0;0;0;Stayed
6733;29;0;8;2;7910;1;1;1;0;1;23;1;1;0;0;2;50;0;0;0;2;0;Left
16036;42;1;13;3;8643;2;1;3;0;1;97;1;0;0;0;2;62;0;0;0;2;0;Left
17668;26;1;18;0;3673;0;0;2;0;1;7;1;1;1;1;2;52;1;0;0;2;2;Stayed
4074;34;1;22;2;9143;3;3;3;2;1;5;3;1;0;1;1;65;0;0;0;2;2;Stayed
32408;35;0;19;2;8434;2;1;1;0;1;91;1;0;0;2;0;20;0;0;0;3;1;Stayed
38931;47;0;19;3;10459;2;0;1;0;0;35;1;1;2;1;0;67;1;0;0;2;1;Stayed
57533;22;0;7;4;7978;2;2;2;3;0;70;2;1;2;0;1;13;0;0;0;2;2;Left
24833;40;0;1;3;8416;0;2;2;2;1;1;1;0;1;1;2;51;0;0;0;2;0;Left
42420;55;0;6;0;4748;2;1;1;1;0;57;1;2;1;2;1;55;0;0;0;2;0;Left
28705;51;1;4;3;8856;1;1;1;2;1;78;0;1;0;0;0;77;0;0;1;2;2;Left
6243;34;0;13;1;6654;1;0;3;0;0;50;2;0;1;1;1;27;1;0;0;2;1;Stayed
62422;58;1;11;3;8849;0;2;1;0;0;46;1;1;0;1;2;60;0;0;0;0;2;Left
34814;49;0;31;2;8059;0;1;3;0;0;95;3;1;0;0;0;82;0;0;0;3;1;Left
51446;55;1;20;1;6444;2;1;2;0;1;56;4;0;2;1;2;22;1;0;1;3;0;Stayed
70691;31;0;16;3;12654;3;3;1;2;0;82;3;1;1;2;0;34;0;0;0;1;2;Stayed
5834;34;1;12;4;12136;2;1;1;0;0;24;1;1;0;0;0;54;1;0;0;3;1;Stayed
37539;58;0;22;4;6488;3;3;1;2;0;4;1;2;0;1;1;87;1;0;0;2;1;Stayed
56300;49;0;18;3;11549;0;1;1;3;1;70;0;2;3;1;2;66;0;0;0;2;2;Stayed
36943;28;1;6;2;8793;2;3;1;0;0;40;0;1;3;1;0;40;0;0;0;2;2;Stayed
28985;24;0;8;3;9935;0;1;3;0;0;30;1;1;5;1;2;81;0;0;0;1;1;Left
42425;20;1;12;4;8554;2;0;2;2;1;34;1;0;0;1;0;34;1;0;1;1;1;Left
42178;38;1;19;1;6185;2;3;3;1;0;17;1;0;1;0;0;28;1;0;0;2;1;Stayed
74381;55;1;21;4;8277;3;0;1;2;0;76;1;1;0;0;0;86;0;0;0;2;2;Left
23959;19;1;9;2;7142;2;0;2;1;0;20;2;1;4;2;0;12;0;0;0;2;1;Stayed
22438;37;1;19;0;5418;3;1;3;2;0;61;3;1;0;2;1;34;0;0;0;1;1;Stayed
60477;31;1;7;0;5604;0;3;0;3;0;10;1;2;2;1;0;80;0;0;0;0;2;Stayed
57881;44;0;13;1;6309;2;1;2;0;0;42;0;0;1;0;0;19;0;0;0;2;1;Left
64016;28;0;12;3;9084;2;1;1;0;0;54;2;1;1;1;1;87;0;0;1;2;2;Left
12776;26;1;12;3;8101;2;0;2;4;1;64;3;1;0;1;0;83;0;0;0;1;2;Stayed
67982;45;1;21;3;9420;3;1;1;0;1;7;0;1;0;1;1;58;0;0;0;2;1;Left
67144;18;0;9;3;9203;3;2;3;1;0;18;1;1;3;0;1;83;0;0;0;1;1;Left
37587;25;0;14;3;8634;2;1;1;0;1;35;1;2;1;0;0;37;1;0;0;1;1;Left
66450;56;1;25;1;5809;2;1;0;0;1;40;0;0;1;1;2;47;1;0;0;2;0;Stayed
2847;45;0;28;3;10099;0;1;1;0;0;8;2;1;2;1;1;37;0;0;1;0;0;Stayed
49950;40;1;32;0;3489;1;1;1;0;1;95;1;0;2;1;1;69;0;0;0;2;0;Left
31857;57;1;29;2;7513;2;3;1;1;0;47;1;2;2;1;2;34;1;0;1;1;0;Stayed
51331;38;1;16;2;8355;2;1;0;0;1;17;1;0;1;1;0;61;0;0;1;0;0;Left
3332;30;0;17;0;4630;3;0;3;3;0;18;3;2;2;1;1;63;1;0;1;2;0;Stayed
62943;40;0;7;4;9688;1;0;2;1;1;79;3;1;2;0;2;83;0;0;0;2;2;Left
44609;40;0;22;1;6620;0;1;0;0;1;2;3;0;3;2;0;54;1;0;1;3;1;Stayed
45558;27;1;13;0;5781;0;1;1;1;1;7;1;1;0;1;1;85;1;0;0;2;1;Stayed
9606;44;1;1;0;5959;0;0;1;0;0;6;1;1;4;0;0;13;0;0;0;1;0;Left
2784;47;0;24;0;4988;1;0;1;2;0;91;0;1;0;0;1;27;0;0;0;0;0;Stayed
45229;57;0;33;3;8464;1;2;3;0;0;32;1;1;4;0;2;35;0;0;0;2;1;Left
55253;37;1;19;0;5216;0;1;1;1;1;16;3;1;1;1;0;82;0;0;0;3;3;Stayed
59702;21;1;1;3;7082;2;1;1;2;0;24;0;1;3;1;0;15;1;0;0;0;1;Stayed
5616;27;0;11;2;7572;2;2;2;3;0;22;3;0;4;2;2;55;0;0;0;2;0;Stayed
22926;34;1;22;1;5619;2;0;1;1;0;59;2;0;4;0;0;53;0;0;1;1;3;Stayed
24086;48;0;35;3;7428;1;1;1;2;0;89;2;0;3;1;2;67;0;0;0;0;0;Left
72997;19;1;9;0;4909;0;2;3;0;0;84;0;0;0;0;2;82;0;0;0;2;0;Left
21761;33;0;1;2;7166;0;3;1;1;1;23;2;1;0;1;2;74;0;0;0;0;2;Left
51377;56;0;32;0;5537;2;1;1;0;0;52;0;1;1;0;0;79;0;0;0;2;2;Left
63353;33;1;24;3;10263;1;1;2;0;0;65;0;0;3;0;1;46;0;0;0;2;0;Left
40423;47;1;15;2;9557;0;1;2;0;0;90;1;1;2;1;1;40;1;0;0;2;2;Stayed
29693;22;1;10;2;8267;1;1;2;2;0;90;0;1;1;0;0;85;0;0;0;0;1;Left
52142;31;1;4;2;7803;1;1;3;1;1;64;1;2;0;1;0;31;0;0;1;2;1;Stayed
25603;26;0;7;0;3679;2;2;1;2;1;34;0;0;1;1;0;84;0;0;0;2;2;Left
52415;56;1;5;3;6099;3;1;1;0;1;64;1;0;1;1;1;26;1;0;0;2;1;Stayed
43863;53;0;11;3;9466;0;1;1;2;0;34;2;1;1;1;1;73;0;0;0;3;0;Left
48247;38;0;14;0;3155;2;0;1;0;0;70;1;0;4;2;0;46;0;0;0;1;0;Left
67967;58;1;29;4;8721;2;3;1;3;1;8;2;1;4;0;1;107;0;0;0;2;2;Stayed
37678;37;1;15;4;8505;2;0;3;0;1;5;3;0;1;1;0;34;0;0;0;2;1;Left
74283;30;1;21;2;7084;2;0;1;0;0;5;1;0;4;0;2;73;1;0;0;2;0;Stayed
38181;20;1;2;3;8039;1;2;2;1;0;56;1;1;1;0;0;20;0;0;0;1;2;Left
63817;52;1;31;2;7799;2;2;2;0;0;87;1;0;6;2;0;39;1;0;0;1;1;Stayed
71448;55;1;24;0;4713;0;0;3;0;0;95;2;0;5;1;1;60;1;0;0;2;1;Left
48744;25;1;15;0;5713;3;0;3;2;1;85;2;0;1;0;1;47;0;0;0;2;2;Left
47797;19;1;5;0;4672;0;2;1;1;0;52;3;1;4;2;1;34;0;0;0;2;2;Left
44656;33;1;25;3;8692;2;0;1;1;0;52;1;1;3;1;0;64;0;0;0;0;3;Stayed
48975;23;0;1;0;4714;1;1;1;2;1;33;2;0;2;2;1;79;0;0;0;1;2;Left
73066;44;0;1;1;5951;3;0;1;1;0;73;1;0;0;2;1;61;0;0;1;2;0;Stayed
44340;45;1;11;0;4642;1;1;1;0;0;43;2;2;0;2;0;25;0;0;0;1;0;Stayed
8599;42;0;9;1;6154;2;0;1;0;0;44;1;1;0;0;0;17;0;0;0;1;3;Left
48426;29;1;5;2;8241;0;3;3;2;1;38;3;1;3;2;2;41;0;0;0;2;0;Left
10929;24;1;10;1;5924;3;1;1;1;0;38;2;0;0;0;1;44;0;0;1;2;1;Left
40376;59;1;37;3;8328;2;0;3;2;0;51;2;1;2;1;2;98;0;0;0;2;1;Stayed
26191;32;0;4;3;10115;0;1;2;0;0;31;1;2;3;1;0;65;0;0;0;0;0;Stayed
20615;48;1;25;2;9659;1;1;1;2;0;35;0;1;2;1;0;58;0;0;0;0;0;Stayed
59486;58;0;6;1;5974;0;1;1;0;1;73;0;0;4;1;0;61;0;0;0;3;0;Left
7020;26;1;17;3;8713;2;1;2;0;0;80;1;0;0;0;0;81;1;0;0;2;1;Left
2156;29;0;3;3;11133;2;3;1;2;0;21;3;0;0;1;0;37;0;0;0;1;2;Left
15840;41;0;23;2;8454;3;3;2;2;1;32;0;0;1;1;0;32;0;0;0;1;1;Left
48358;49;0;38;2;7629;2;1;1;1;1;87;3;0;4;1;1;75;0;0;0;2;0;Stayed
46150;50;0;23;0;3840;0;1;1;0;0;87;1;0;0;0;1;86;1;0;1;0;1;Left
2788;45;1;27;1;6206;2;1;1;1;0;3;2;1;1;0;1;76;0;0;0;2;0;Stayed
53453;45;1;30;4;11043;2;3;2;2;1;64;1;1;0;1;1;102;0;0;0;2;1;Stayed
68229;51;1;11;1;5991;0;1;1;0;0;76;2;0;0;2;2;71;0;0;0;1;2;Stayed
55176;23;1;6;2;6848;1;0;1;1;1;11;2;0;1;1;0;25;0;0;1;1;1;Left
46669;59;1;34;3;7374;2;2;1;0;0;13;1;1;2;2;2;98;0;0;0;0;1;Stayed
15341;35;1;5;0;5365;2;1;1;0;0;29;1;2;0;1;0;36;0;0;0;1;0;Stayed
66028;36;1;9;3;6260;3;1;1;0;0;65;0;0;1;2;2;87;0;0;1;2;1;Stayed
6453;30;0;12;3;8342;2;1;3;0;0;38;4;0;1;2;0;45;0;0;0;3;0;Stayed
32819;29;1;18;3;7861;2;1;1;0;0;30;0;1;2;1;0;97;0;0;1;2;2;Stayed
38761;32;1;10;0;5965;0;1;1;4;1;13;1;0;4;2;0;53;0;0;1;0;0;Stayed
43756;57;1;47;3;10358;3;0;0;1;0;9;2;2;1;2;1;93;0;0;0;2;1;Stayed
31759;33;1;4;3;8279;2;3;1;1;0;87;3;1;4;1;2;71;0;0;0;3;0;Stayed
1580;39;1;17;4;9088;0;1;2;0;0;15;1;2;1;0;0;63;1;0;0;2;1;Stayed
23654;54;0;23;0;4252;0;3;1;2;1;2;2;2;1;1;0;80;1;0;0;2;1;Stayed
19353;21;0;13;4;8947;2;2;1;1;0;69;0;1;3;1;1;44;1;0;0;2;0;Stayed
32633;54;1;9;0;5128;1;1;1;0;0;75;1;1;2;2;0;14;0;0;0;2;1;Left
14796;26;0;5;2;6416;0;1;1;0;0;32;2;1;0;0;1;53;1;0;0;1;0;Stayed
62505;51;0;31;1;4738;0;0;3;1;0;64;0;1;1;0;2;34;0;0;0;1;1;Left
15545;42;1;20;0;5934;0;1;1;0;0;42;1;1;4;2;0;85;0;0;0;0;0;Stayed
9948;18;1;3;4;13403;1;1;1;2;0;89;3;1;4;0;2;54;0;1;0;0;1;Stayed
25062;34;0;10;4;7777;3;1;1;1;0;73;2;0;0;0;0;15;0;0;0;0;1;Stayed
17789;31;1;21;2;6295;0;1;1;0;0;47;2;0;1;0;2;94;0;0;0;1;2;Left
50120;46;0;26;3;11954;2;1;1;2;1;90;2;0;2;1;0;82;0;0;0;2;3;Stayed
29098;31;1;8;3;9102;0;1;2;2;0;72;2;0;2;1;2;9;0;1;0;2;2;Left
54700;22;0;6;4;9684;1;1;2;1;1;49;0;1;2;0;0;67;0;0;0;1;1;Left
20918;59;0;50;4;8767;2;2;1;2;0;24;3;1;1;0;1;111;0;0;0;0;2;Left
56197;39;1;3;3;9214;2;3;1;3;1;98;1;1;1;1;0;48;0;0;0;2;3;Stayed
19515;50;1;36;2;6511;1;2;3;2;0;1;2;0;4;1;0;112;0;0;0;2;1;Stayed
40504;29;0;21;2;7114;0;0;2;1;1;93;0;2;3;1;2;83;0;0;0;2;1;Stayed
42326;41;1;27;2;8945;3;1;1;0;0;53;1;0;0;0;0;99;0;0;0;0;0;Left
63641;49;0;24;3;7990;0;1;1;0;0;35;0;1;3;2;1;79;0;0;0;0;1;Left
30528;51;0;16;3;7872;2;1;1;1;1;95;1;0;3;1;1;24;0;0;0;1;0;Stayed
11259;20;1;3;1;5886;2;1;1;0;0;67;2;0;0;0;1;41;0;0;0;0;0;Left
43186;54;1;13;3;8437;2;2;2;0;0;12;1;1;0;2;1;52;0;0;0;0;2;Stayed
18076;31;1;20;2;7286;0;1;1;2;1;54;4;0;3;0;1;95;0;0;0;3;2;Left
29815;33;0;9;1;5479;2;3;1;2;0;85;1;0;2;0;2;39;1;0;0;2;1;Stayed
28224;32;0;2;3;8340;1;1;3;1;0;65;0;1;4;0;1;28;0;0;0;0;2;Left
74010;36;1;19;3;9713;2;2;2;0;1;83;1;0;0;0;1;77;0;0;1;2;2;Left
54929;53;0;23;3;5868;0;0;1;1;0;23;2;0;4;1;0;66;0;0;0;2;3;Left
67859;43;1;30;3;8345;3;1;2;0;0;33;0;1;2;2;1;92;1;0;0;2;1;Stayed
68701;51;0;13;1;6391;0;1;1;1;0;30;3;1;0;1;0;49;1;0;0;2;2;Stayed
12123;46;0;13;2;9021;2;2;1;1;1;6;0;1;0;0;1;79;0;0;0;3;0;Stayed
47151;25;1;2;0;3884;1;0;1;1;1;81;4;2;1;0;1;80;0;0;1;2;0;Left
56148;24;1;4;2;8323;2;2;2;2;0;80;0;1;3;0;0;77;0;0;0;2;0;Left
659;43;0;15;3;9718;3;2;2;1;1;89;1;0;1;1;0;26;1;0;0;1;0;Left
71264;29;1;21;4;6872;3;1;2;1;0;19;2;2;4;0;0;48;0;0;0;0;0;Stayed
24620;19;1;6;3;8830;2;0;3;0;0;52;3;0;2;0;0;61;0;0;0;2;3;Left
73891;28;1;11;1;5073;0;2;1;1;1;18;1;2;1;0;0;88;0;0;0;2;2;Left
64194;32;1;17;2;8227;0;1;1;2;1;87;3;0;1;0;2;23;0;0;0;1;1;Left
53698;24;0;8;0;4326;0;1;1;2;0;99;1;0;3;1;2;67;1;0;0;2;3;Stayed
60548;24;0;2;4;3924;1;0;3;2;0;5;4;1;1;1;1;5;0;0;0;3;0;Stayed
27126;28;1;20;2;8221;2;1;2;0;1;88;2;1;5;0;0;49;1;0;0;2;2;Stayed
20397;40;0;19;1;5438;0;1;1;0;0;9;1;2;0;1;0;33;0;0;0;0;0;Left
44847;52;1;42;3;9846;0;1;2;1;0;96;2;1;0;1;1;95;0;0;0;2;2;Stayed
50397;52;1;22;0;3938;3;1;1;3;0;43;2;0;1;1;2;36;0;0;0;2;2;Stayed
28559;18;1;8;0;4316;3;3;2;1;1;4;1;1;0;1;0;82;0;0;0;3;0;Stayed
63713;52;1;19;0;4701;2;1;0;0;0;31;3;0;1;0;0;34;0;0;0;1;0;Left
49702;24;1;5;1;5633;2;1;1;0;0;77;1;2;0;0;2;57;0;0;0;2;2;Stayed
19051;59;1;48;3;7754;0;1;1;0;0;88;2;1;2;0;2;121;0;0;0;3;1;Stayed
20115;59;0;17;3;8356;0;1;0;0;0;56;2;1;4;2;1;78;1;0;1;2;1;Stayed
56287;23;1;12;1;5014;2;3;1;2;1;31;2;1;3;1;2;42;0;0;0;2;2;Stayed
35900;27;1;12;4;6663;1;3;2;1;0;85;0;1;3;1;0;50;0;0;0;1;0;Stayed
40155;34;0;20;0;3594;3;2;2;0;1;47;3;2;0;0;0;35;0;0;1;0;2;Stayed
23011;35;1;16;3;10397;2;1;3;0;1;2;1;0;1;1;2;35;0;0;0;0;0;Left
74460;39;0;10;3;9173;0;0;1;0;0;35;1;1;0;0;1;68;1;0;0;2;2;Left
45886;59;0;38;2;6858;3;1;2;1;1;95;2;1;3;1;1;111;0;0;0;1;0;Stayed
56842;36;1;19;1;5926;2;0;1;0;0;24;1;1;1;1;0;29;0;0;1;1;1;Stayed
23024;27;1;13;2;6694;2;1;1;1;0;69;0;1;3;2;0;33;0;0;0;0;2;Stayed
31370;38;1;10;1;5715;3;3;2;0;0;55;1;2;1;0;1;54;1;0;1;3;1;Stayed
47180;22;1;10;3;11484;2;1;2;0;1;36;1;1;1;1;0;81;0;0;1;2;1;Left
71265;18;1;9;3;7474;2;2;1;1;0;36;0;1;3;0;1;40;0;0;1;0;0;Stayed
56153;57;0;16;3;7017;2;1;2;0;1;51;0;1;1;0;1;59;0;0;0;0;2;Left
66889;37;1;14;2;8248;2;1;1;1;0;38;3;1;1;1;0;82;0;0;1;1;1;Stayed
66758;41;1;14;3;12115;2;0;1;0;0;38;0;2;0;0;0;79;1;0;0;2;0;Stayed
38208;53;1;12;1;6395;2;1;2;0;0;1;1;1;4;0;2;19;1;0;0;2;0;Stayed
8794;54;0;11;2;8426;2;2;0;1;0;76;4;2;0;0;1;34;0;0;1;0;0;Stayed
67960;58;0;13;0;4064;3;2;1;2;0;34;0;0;0;2;1;90;1;0;1;1;0;Stayed
14570;22;0;8;0;4153;2;3;1;0;0;21;1;0;0;0;0;64;0;1;0;1;2;Left
5944;22;1;12;3;8495;0;3;1;0;0;55;3;2;1;2;0;38;0;0;0;2;2;Stayed
54809;26;1;17;3;9242;0;1;1;0;0;40;4;1;0;1;1;86;0;0;0;2;3;Stayed
39301;23;0;7;4;9242;2;3;1;1;0;95;1;1;2;0;1;11;0;0;1;1;2;Left
22311;24;1;12;3;9009;2;1;1;0;0;7;1;1;3;2;1;64;1;0;0;2;0;Stayed
68247;47;0;7;0;5333;2;1;1;2;0;76;2;0;1;0;0;82;0;0;0;2;3;Left
66434;33;1;10;3;9798;1;0;1;2;0;67;1;1;1;0;0;12;1;0;0;0;0;Left
51320;41;1;17;0;4905;1;2;3;0;0;60;2;0;1;1;0;56;0;0;0;2;1;Left
39114;18;0;4;4;13199;2;3;3;0;1;32;3;1;2;0;0;81;0;0;0;0;2;Left
6095;54;0;37;4;5054;3;1;0;3;0;71;4;2;0;1;1;77;0;0;0;2;0;Stayed
67405;24;1;13;1;5431;3;1;1;2;1;72;0;1;1;1;2;17;0;0;1;1;0;Stayed
28175;21;0;7;4;6666;0;0;2;2;1;14;1;1;0;0;2;12;0;0;0;2;2;Left
18213;55;1;12;0;6375;2;0;2;2;0;26;2;0;2;2;0;64;0;0;0;3;3;Stayed
15381;36;0;6;1;6582;3;1;2;2;0;67;1;1;0;2;0;32;0;0;0;3;1;Stayed
43402;18;1;3;1;5402;2;1;2;0;0;25;3;1;0;0;0;74;0;0;0;1;0;Stayed
60813;36;0;19;3;8270;2;1;1;1;1;90;2;2;4;1;1;30;0;0;1;1;1;Stayed
32975;48;0;10;2;7940;3;1;3;0;1;28;2;0;1;0;0;62;0;0;1;2;2;Left
57510;58;1;36;1;6729;2;1;1;1;0;93;1;0;2;0;1;108;0;0;0;2;1;Left
21884;18;0;7;2;7367;3;2;1;2;0;66;0;2;1;1;0;20;0;0;0;0;0;Stayed
71556;36;0;3;3;8743;0;1;1;0;0;68;0;0;0;1;1;15;1;0;0;2;0;Left
67515;35;1;15;2;7821;1;2;1;0;0;48;3;1;0;1;2;49;0;0;0;2;3;Stayed
39156;24;0;12;2;5860;2;1;3;0;0;13;1;0;1;2;0;77;0;0;1;1;0;Left
31218;20;1;3;2;9933;1;1;1;1;0;68;3;0;2;0;0;82;1;0;0;2;1;Left
47739;36;0;20;2;9594;0;1;1;1;0;61;1;1;3;2;0;21;1;0;0;1;0;Stayed
43740;49;1;33;2;7007;2;0;1;0;0;76;1;1;3;2;0;97;0;0;0;2;0;Stayed
2672;21;1;1;3;10036;3;1;1;0;0;69;2;0;0;1;0;57;1;0;1;0;0;Stayed
64641;23;1;6;3;7170;2;1;1;2;0;21;1;0;2;1;0;53;0;0;0;0;0;Left
39223;59;0;12;2;7269;0;0;2;2;0;13;1;1;0;2;0;27;1;0;1;2;0;Stayed
4082;50;1;13;2;8001;2;0;1;1;0;13;2;1;1;0;0;19;1;0;0;2;3;Stayed
38346;27;0;13;0;3581;1;2;1;1;0;65;3;1;2;2;0;30;0;0;1;2;2;Stayed
49137;59;1;39;4;9000;1;1;1;1;1;43;1;2;2;0;2;42;0;0;1;2;1;Left
52331;43;0;30;3;9777;0;2;1;2;0;22;0;1;0;2;1;44;0;0;0;2;0;Stayed
62270;47;1;23;2;7619;3;3;1;1;0;91;3;0;2;0;1;39;1;0;0;0;2;Left
32787;34;0;16;1;5860;2;1;1;2;0;84;0;0;5;1;1;77;0;0;1;2;1;Left
44350;28;0;7;2;8987;2;2;1;0;0;1;2;1;4;1;1;49;0;0;0;2;0;Stayed
54360;19;1;8;1;7533;2;0;3;1;0;96;1;1;2;1;0;86;0;0;0;2;2;Stayed
58653;33;1;12;4;7092;0;0;1;2;1;11;0;0;0;0;0;27;0;0;1;2;2;Left
69900;23;0;13;2;5803;0;0;1;0;1;2;0;2;1;0;0;14;0;0;0;3;1;Left
32265;38;1;7;2;9582;0;1;2;0;0;42;3;1;4;0;0;21;0;0;1;2;0;Left
47306;44;0;3;3;9245;0;2;1;0;0;2;0;1;0;0;0;49;0;0;0;2;0;Stayed
74152;22;1;8;2;9184;2;0;0;0;1;78;0;2;1;1;1;62;0;0;0;1;3;Left
56122;21;1;2;3;10296;3;3;1;0;1;30;0;1;2;1;2;44;0;0;0;2;2;Stayed
8465;38;1;9;3;7519;0;2;1;0;0;59;1;1;4;0;0;64;0;0;0;0;1;Left
3458;54;0;8;3;9064;0;2;3;0;0;90;0;0;4;0;1;60;1;0;0;2;2;Left
10953;55;0;32;2;7276;2;2;1;3;0;11;1;1;0;1;0;40;0;0;0;3;1;Stayed
22556;47;0;35;0;3524;0;1;3;0;0;16;1;0;2;0;1;41;0;0;0;1;0;Left
25039;55;0;41;3;7998;2;1;2;1;0;26;3;2;1;1;0;58;0;0;0;0;0;Stayed
